doi,authorName,authorID,authorIDtype,authorAffil,affilID,affilIDtype,familyName,givenName,indexID,creatorIndex,affiliationIndex,identifierIndex
10.5061/dryad.mr401g7,"Vicente, Joaquín",NA,NA,Institute for Game and Wildlife Research,https://ror.org/0140hpe71,ROR,Vicente,Joaquín,190,9,1,NA
10.5061/dryad.mr401g7,"Caracappa, Santo",NA,NA,Institute for Game and Wildlife Research,https://ror.org/0140hpe71,ROR,Caracappa,Santo,190,10,1,NA
10.5061/dryad.mr401g7,"Gortazar, Christian",NA,NA,Institute for Game and Wildlife Research,https://ror.org/0140hpe71,ROR,Gortazar,Christian,190,11,1,NA
10.5061/dryad.mr401g7,"De La Fuente, José",NA,NA,Institute for Game and Wildlife Research,https://ror.org/0140hpe71,ROR,De La Fuente,José,190,12,1,NA
10.5061/dryad.mr401g7,"De La Fuente, José",NA,NA,Oklahoma State University,https://ror.org/01g9vbr38,ROR,De La Fuente,José,190,12,2,NA
10.6084/m9.figshare.21371469.v1,"Liu, Jing",NA,NA,Sun Yat-sen University,https://ror.org/0064kty71,ROR,Liu,Jing,191,2,1,NA
10.6084/m9.figshare.21371469.v1,"Liu, Jing",NA,NA,Sichuan University,https://ror.org/011ashp19,ROR,Liu,Jing,191,2,2,NA
10.6084/m9.figshare.21371469.v1,"Liu, Jing",NA,NA,Stanford University,https://ror.org/00f54p054,ROR,Liu,Jing,191,2,3,NA
10.6084/m9.figshare.21371469.v1,"Liu, Jing",NA,NA,Chongqing Medical University,https://ror.org/017z00e58,ROR,Liu,Jing,191,2,4,NA
10.6084/m9.figshare.21371469.v1,"Liu, Jing",NA,NA,China Agricultural University,https://ror.org/04v3ywz14,ROR,Liu,Jing,191,2,5,NA
10.6084/m9.figshare.21371469.v1,"Liu, Jing",NA,NA,Capital Medical University,https://ror.org/013xs5b60,ROR,Liu,Jing,191,2,6,NA
10.6084/m9.figshare.21371469.v1,"Liu, Jing",NA,NA,Guangxi Medical University,https://ror.org/03dveyr97,ROR,Liu,Jing,191,2,7,NA
10.6084/m9.figshare.21371469.v1,"Liu, Jing",NA,NA,Hubei University of Chinese Medicine,https://ror.org/02my3bx32,ROR,Liu,Jing,191,2,8,NA
10.6084/m9.figshare.21371469.v1,"Liu, Jing",NA,NA,Jinan University,https://ror.org/02xe5ns62,ROR,Liu,Jing,191,2,9,NA
10.6084/m9.figshare.21371469.v1,"Liu, Jing",NA,NA,Huazhong University of Science and Technology,https://ror.org/00p991c53,ROR,Liu,Jing,191,2,10,NA
10.6084/m9.figshare.21371469.v1,"Liu, Jing",NA,NA,People's Hospital of Xinjiang Uygur Autonomous Region,https://ror.org/02r247g67,ROR,Liu,Jing,191,2,11,NA
10.6084/m9.figshare.21371469.v1,"Liu, Jing",NA,NA,Qingdao University,https://ror.org/021cj6z65,ROR,Liu,Jing,191,2,12,NA
10.6084/m9.figshare.21371469.v1,"Liu, Jing",NA,NA,University of Chinese Academy of Sciences,https://ror.org/05qbk4x57,ROR,Liu,Jing,191,2,13,NA
10.6084/m9.figshare.21371469.v1,"Liu, Jing",NA,NA,Children's Hospital of Fudan University,https://ror.org/05n13be63,ROR,Liu,Jing,191,2,14,NA
10.6084/m9.figshare.21371469.v1,"Liu, Jing",NA,NA,Beijing Children’s Hospital,https://ror.org/04skmn292,ROR,Liu,Jing,191,2,15,NA
10.6084/m9.figshare.21371469.v1,"Liu, Jing",NA,NA,Tianjin Medical University Cancer Institute and Hospital,https://ror.org/0152hn881,ROR,Liu,Jing,191,2,16,NA
10.6084/m9.figshare.21371469.v1,"Liu, Jing",NA,NA,Second Affiliated Hospital of Nanchang University,https://ror.org/01nxv5c88,ROR,Liu,Jing,191,2,17,NA
10.6084/m9.figshare.21371469.v1,"Liu, Jing",NA,NA,First Affiliated Hospital of Jinan University,https://ror.org/05d5vvz89,ROR,Liu,Jing,191,2,18,NA
10.6084/m9.figshare.21371469.v1,"Liu, Jing",NA,NA,Wuhan University of Science and Technology,https://ror.org/00e4hrk88,ROR,Liu,Jing,191,2,19,NA
10.6084/m9.figshare.21371469.v1,"Liu, Jing",NA,NA,Xinjiang Agricultural University,https://ror.org/04qjh2h11,ROR,Liu,Jing,191,2,20,NA
10.6084/m9.figshare.21371469.v1,"Liu, Jing",NA,NA,Xuan Wu Hospital of the Capital Medical University,https://ror.org/00k7r7f88,ROR,Liu,Jing,191,2,21,NA
10.6084/m9.figshare.21371469.v1,"Liu, Jing",NA,NA,Guangzhou First People's Hospital,https://ror.org/02bwytq13,ROR,Liu,Jing,191,2,22,NA
10.6084/m9.figshare.21371469.v1,"Liu, Jing",NA,NA,Chinese PLA General Hospital,https://ror.org/04gw3ra78,ROR,Liu,Jing,191,2,23,NA
10.6084/m9.figshare.21371469.v1,"Liu, Jing",NA,NA,Novartis (United States),https://ror.org/028fhxy95,ROR,Liu,Jing,191,2,24,NA
10.6084/m9.figshare.21371469.v1,"Liu, Jing",NA,NA,Fafo Foundation,https://ror.org/00ee9xb13,ROR,Liu,Jing,191,2,25,NA
10.6084/m9.figshare.21371469.v1,"Liu, Jing",NA,NA,Third Xiangya Hospital,https://ror.org/05akvb491,ROR,Liu,Jing,191,2,26,NA
10.6084/m9.figshare.21371469.v1,"Liu, Jing",NA,NA,Third Hospital of Hebei Medical University,https://ror.org/004eknx63,ROR,Liu,Jing,191,2,27,NA
10.6084/m9.figshare.21371469.v1,"Liu, Jing",NA,NA,Second Hospital of Hebei Medical University,https://ror.org/015ycqv20,ROR,Liu,Jing,191,2,28,NA
10.6084/m9.figshare.21371469.v1,"Liu, Jing",NA,NA,Shanghai East Hospital,https://ror.org/038xmzj21,ROR,Liu,Jing,191,2,29,NA
10.6084/m9.figshare.21371469.v1,"Liu, Jing",NA,NA,Shenzhen Second People's Hospital,https://ror.org/05c74bq69,ROR,Liu,Jing,191,2,30,NA
10.6084/m9.figshare.21371469.v1,"Liu, Jing",NA,NA,Liaoning Medical University,https://ror.org/02yd1yr68,ROR,Liu,Jing,191,2,31,NA
10.6084/m9.figshare.21371469.v1,"Liu, Jing",NA,NA,Jiangsu Academy of Agricultural Sciences,https://ror.org/001f9e125,ROR,Liu,Jing,191,2,32,NA
10.6084/m9.figshare.21371469.v1,"Liu, Jing",NA,NA,Peking University Sixth Hospital,https://ror.org/05rzcwg85,ROR,Liu,Jing,191,2,33,NA
10.6084/m9.figshare.21371469.v1,"Liu, Jing",NA,NA,Stomatological Hospital of Chongqing Medical University,https://ror.org/02bnr5073,ROR,Liu,Jing,191,2,34,NA
10.6084/m9.figshare.21371469.v1,"Liu, Jing",NA,NA,Shandong Provincial Hospital,https://ror.org/02ar2nf05,ROR,Liu,Jing,191,2,35,NA
10.6084/m9.figshare.21371469.v1,"Liu, Jing",NA,NA,Oil Crops Research Institute,https://ror.org/0354r6c10,ROR,Liu,Jing,191,2,36,NA
10.6084/m9.figshare.21371469.v1,"Liu, Jing",NA,NA,Affiliated Hospital of Southwest Medical University,https://ror.org/0014a0n68,ROR,Liu,Jing,191,2,37,NA
10.6084/m9.figshare.21371469.v1,"Liu, Jing",NA,NA,Chinese Academy of Medical Sciences & Peking Union Medical College,https://ror.org/02drdmm93,ROR,Liu,Jing,191,2,38,NA
10.6084/m9.figshare.21371469.v1,"Liu, Jing",NA,NA,Shenzhen University Health Science Center,https://ror.org/04yjbr930,ROR,Liu,Jing,191,2,39,NA
10.6084/m9.figshare.21371469.v1,"Liu, Jing",NA,NA,Oklahoma State University,https://ror.org/01g9vbr38,ROR,Liu,Jing,191,2,40,NA
10.6084/m9.figshare.21371469.v1,"Liu, Jing",NA,NA,Fudan University,https://ror.org/013q1eq08,ROR,Liu,Jing,191,2,41,NA
10.6084/m9.figshare.21371469.v1,"Liu, Jing",NA,NA,Chinese Academy of Sciences,https://ror.org/034t30j35,ROR,Liu,Jing,191,2,42,NA
10.6084/m9.figshare.21371469.v1,"KATTEL, GIRI",NA,NA,University of Melbourne,https://ror.org/01ej9dk98,ROR,KATTEL,GIRI,191,3,1,NA
10.5281/zenodo.10625003,"Robertson, Ellen P.",0000-0002-1338-4045,ORCID,Oklahoma State University,https://ror.org/01g9vbr38,ROR,Robertson,Ellen P.,192,1,1,1
10.5281/zenodo.10625003,"La Sorte, Frank A.",0000-0001-8521-2501,ORCID,Yale University,https://ror.org/03v76x132,ROR,La Sorte,Frank A.,192,2,1,1
10.5281/zenodo.10625003,"Taillie, Paul J.",0000-0001-7172-3589,ORCID,University of North Carolina at Chapel Hill,https://ror.org/0130frc33,ROR,Taillie,Paul J.,192,4,1,1
10.5281/zenodo.10625003,"Robinson, Orin J.",NA,NA,Cornell University,https://ror.org/05bnh6r87,ROR,Robinson,Orin J.,192,5,1,NA
10.5281/zenodo.10625003,"Ansley, Robert J.",0000-0002-4448-5623,ORCID,Oklahoma State University,https://ror.org/01g9vbr38,ROR,Ansley,Robert J.,192,6,1,1
10.5281/zenodo.10625003,"O'Connell, Timothy J.",0000-0001-8215-2670,ORCID,Oklahoma State University,https://ror.org/01g9vbr38,ROR,O'Connell,Timothy J.,192,7,1,1
10.5281/zenodo.10625003,"Davis, Craig A.",0000-0001-7227-7795,ORCID,Oklahoma State University,https://ror.org/01g9vbr38,ROR,Davis,Craig A.,192,8,1,1
10.5281/zenodo.10625003,"Loss, Scott R.",0000-0002-8753-2995,ORCID,Oklahoma State University,https://ror.org/01g9vbr38,ROR,Loss,Scott R.,192,9,1,1
10.5281/zenodo.10625004,"Robertson, Ellen P.",0000-0002-1338-4045,ORCID,Oklahoma State University,https://ror.org/01g9vbr38,ROR,Robertson,Ellen P.,193,1,1,1
10.5281/zenodo.10625004,"La Sorte, Frank A.",0000-0001-8521-2501,ORCID,Yale University,https://ror.org/03v76x132,ROR,La Sorte,Frank A.,193,2,1,1
10.5281/zenodo.10625004,"Taillie, Paul J.",0000-0001-7172-3589,ORCID,University of North Carolina at Chapel Hill,https://ror.org/0130frc33,ROR,Taillie,Paul J.,193,4,1,1
10.5281/zenodo.10625004,"Robinson, Orin J.",NA,NA,Cornell University,https://ror.org/05bnh6r87,ROR,Robinson,Orin J.,193,5,1,NA
10.5281/zenodo.10625004,"Ansley, Robert J.",0000-0002-4448-5623,ORCID,Oklahoma State University,https://ror.org/01g9vbr38,ROR,Ansley,Robert J.,193,6,1,1
10.5281/zenodo.10625004,"O'Connell, Timothy J.",0000-0001-8215-2670,ORCID,Oklahoma State University,https://ror.org/01g9vbr38,ROR,O'Connell,Timothy J.,193,7,1,1
10.5281/zenodo.10625004,"Davis, Craig A.",0000-0001-7227-7795,ORCID,Oklahoma State University,https://ror.org/01g9vbr38,ROR,Davis,Craig A.,193,8,1,1
10.5281/zenodo.10625004,"Loss, Scott R.",0000-0002-8753-2995,ORCID,Oklahoma State University,https://ror.org/01g9vbr38,ROR,Loss,Scott R.,193,9,1,1
10.6084/m9.figshare.16786857,"Sheng, Taotao",NA,NA,National University of Singapore,https://ror.org/01tgyzw49,ROR,Sheng,Taotao,195,1,1,NA
10.6084/m9.figshare.16786857,"Sheng, Taotao",NA,NA,Duke NUS Graduate Medical School,https://ror.org/02j1m6098,ROR,Sheng,Taotao,195,1,2,NA
10.6084/m9.figshare.16786857,"Ho, Shamaine Wei Ting",NA,NA,National University of Singapore,https://ror.org/01tgyzw49,ROR,Ho,Shamaine Wei Ting,195,2,1,NA
10.6084/m9.figshare.16786857,"Ho, Shamaine Wei Ting",NA,NA,Duke NUS Graduate Medical School,https://ror.org/02j1m6098,ROR,Ho,Shamaine Wei Ting,195,2,2,NA
10.6084/m9.figshare.16786857,"Ooi, Wen Fong",NA,NA,Genome Institute of Singapore,https://ror.org/05k8wg936,ROR,Ooi,Wen Fong,195,3,1,NA
10.6084/m9.figshare.16786857,"Xu, Chang",NA,NA,National University of Singapore,https://ror.org/01tgyzw49,ROR,Xu,Chang,195,4,1,NA
10.6084/m9.figshare.16786857,"Xu, Chang",NA,NA,Duke NUS Graduate Medical School,https://ror.org/02j1m6098,ROR,Xu,Chang,195,4,2,NA
10.6084/m9.figshare.16786857,"Xing, Manjie",NA,NA,Genome Institute of Singapore,https://ror.org/05k8wg936,ROR,Xing,Manjie,195,5,1,NA
10.6084/m9.figshare.16786857,"Xing, Manjie",NA,NA,Duke NUS Graduate Medical School,https://ror.org/02j1m6098,ROR,Xing,Manjie,195,5,2,NA
10.6084/m9.figshare.16786857,"Padmanabhan, Nisha",NA,NA,Duke NUS Graduate Medical School,https://ror.org/02j1m6098,ROR,Padmanabhan,Nisha,195,6,1,NA
10.6084/m9.figshare.16786857,"Huang, Kie Kyon",NA,NA,Duke NUS Graduate Medical School,https://ror.org/02j1m6098,ROR,Huang,Kie Kyon,195,7,1,NA
10.6084/m9.figshare.16786857,"Ma, Lijia",NA,NA,University of Chicago,https://ror.org/024mw5h28,ROR,Ma,Lijia,195,8,1,NA
10.6084/m9.figshare.16786857,"Ray, Mohana",NA,NA,University of Chicago,https://ror.org/024mw5h28,ROR,Ray,Mohana,195,9,1,NA
10.6084/m9.figshare.16786857,"Guo, Yu Amanda",NA,NA,Genome Institute of Singapore,https://ror.org/05k8wg936,ROR,Guo,Yu Amanda,195,10,1,NA
10.6084/m9.figshare.16786857,"Sim, Ngak Leng",NA,NA,Genome Institute of Singapore,https://ror.org/05k8wg936,ROR,Sim,Ngak Leng,195,11,1,NA
10.6084/m9.figshare.16786857,"Anene-Nzelu, Chukwuemeka George",NA,NA,University of Montreal,https://ror.org/0161xgx34,ROR,Anene-Nzelu,Chukwuemeka George,195,12,1,NA
10.6084/m9.figshare.16786857,"Anene-Nzelu, Chukwuemeka George",NA,NA,National University Health System,https://ror.org/05tjjsh18,ROR,Anene-Nzelu,Chukwuemeka George,195,12,2,NA
10.6084/m9.figshare.16786857,"Anene-Nzelu, Chukwuemeka George",NA,NA,Genome Institute of Singapore,https://ror.org/05k8wg936,ROR,Anene-Nzelu,Chukwuemeka George,195,12,3,NA
10.6084/m9.figshare.16786857,"Anene-Nzelu, Chukwuemeka George",NA,NA,Montreal Heart Institute,https://ror.org/03vs03g62,ROR,Anene-Nzelu,Chukwuemeka George,195,12,4,NA
10.6084/m9.figshare.16786857,"Chang, Mei Mei",NA,NA,Genome Institute of Singapore,https://ror.org/05k8wg936,ROR,Chang,Mei Mei,195,13,1,NA
10.6084/m9.figshare.16786857,"Razavi-Mohseni, Milad",NA,NA,Johns Hopkins University,https://ror.org/00za53h95,ROR,Razavi-Mohseni,Milad,195,14,1,NA
10.6084/m9.figshare.16786857,"Beer, Michael A.",NA,NA,Johns Hopkins University,https://ror.org/00za53h95,ROR,Beer,Michael A.,195,15,1,NA
10.6084/m9.figshare.16786857,"Foo, Roger Sik Yin",NA,NA,National University Health System,https://ror.org/05tjjsh18,ROR,Foo,Roger Sik Yin,195,16,1,NA
10.6084/m9.figshare.16786857,"Foo, Roger Sik Yin",NA,NA,Genome Institute of Singapore,https://ror.org/05k8wg936,ROR,Foo,Roger Sik Yin,195,16,2,NA
10.6084/m9.figshare.16786857,"Sundar, Raghav",NA,NA,National University Hospital,https://ror.org/04fp9fm22,ROR,Sundar,Raghav,195,17,1,NA
10.6084/m9.figshare.16786857,"Sundar, Raghav",NA,NA,Duke NUS Graduate Medical School,https://ror.org/02j1m6098,ROR,Sundar,Raghav,195,17,2,NA
10.6084/m9.figshare.16786857,"Chan, Yiong Huak",NA,NA,National University of Singapore,https://ror.org/01tgyzw49,ROR,Chan,Yiong Huak,195,18,1,NA
10.6084/m9.figshare.16786857,"Tan, Angie Lay Keng",NA,NA,Duke NUS Graduate Medical School,https://ror.org/02j1m6098,ROR,Tan,Angie Lay Keng,195,19,1,NA
10.6084/m9.figshare.16786857,"Ong, Xuewen",NA,NA,Duke NUS Graduate Medical School,https://ror.org/02j1m6098,ROR,Ong,Xuewen,195,20,1,NA
10.6084/m9.figshare.16786857,"Skanderup, Anders Jacobsen",NA,NA,Genome Institute of Singapore,https://ror.org/05k8wg936,ROR,Skanderup,Anders Jacobsen,195,21,1,NA
10.6084/m9.figshare.16786857,"White, Kevin P.",NA,NA,University of Chicago,https://ror.org/024mw5h28,ROR,White,Kevin P.,195,22,1,NA
10.6084/m9.figshare.16786857,"White, Kevin P.",NA,NA,Tempus Labs (United States),https://www.grid.ac/grid.511425.6,GRID,White,Kevin P.,195,22,2,NA
10.6084/m9.figshare.16786857,"Jha, Sudhakar",NA,NA,National University of Singapore,https://ror.org/01tgyzw49,ROR,Jha,Sudhakar,195,23,1,NA
10.6084/m9.figshare.16786857,"Jha, Sudhakar",NA,NA,Oklahoma State University,https://ror.org/01g9vbr38,ROR,Jha,Sudhakar,195,23,2,NA
10.6084/m9.figshare.16786857,"Tan, Patrick",0000-0002-0179-8048,ORCID,Genome Institute of Singapore,https://ror.org/05k8wg936,ROR,Tan,Patrick,195,24,1,1
10.6084/m9.figshare.16786857,"Tan, Patrick",0000-0002-0179-8048,ORCID,National Heart Centre Singapore,https://ror.org/04f8k9513,ROR,Tan,Patrick,195,24,2,1
10.6084/m9.figshare.16786857,"Tan, Patrick",0000-0002-0179-8048,ORCID,National University of Singapore,https://ror.org/01tgyzw49,ROR,Tan,Patrick,195,24,3,1
10.6084/m9.figshare.16786857,"Tan, Patrick",0000-0002-0179-8048,ORCID,Duke NUS Graduate Medical School,https://ror.org/02j1m6098,ROR,Tan,Patrick,195,24,4,1
10.6084/m9.figshare.16786857.v1,"Sheng, Taotao",NA,NA,National University of Singapore,https://ror.org/01tgyzw49,ROR,Sheng,Taotao,196,1,1,NA
10.6084/m9.figshare.16786857.v1,"Sheng, Taotao",NA,NA,Duke NUS Graduate Medical School,https://ror.org/02j1m6098,ROR,Sheng,Taotao,196,1,2,NA
10.6084/m9.figshare.16786857.v1,"Ho, Shamaine Wei Ting",NA,NA,National University of Singapore,https://ror.org/01tgyzw49,ROR,Ho,Shamaine Wei Ting,196,2,1,NA
10.6084/m9.figshare.16786857.v1,"Ho, Shamaine Wei Ting",NA,NA,Duke NUS Graduate Medical School,https://ror.org/02j1m6098,ROR,Ho,Shamaine Wei Ting,196,2,2,NA
10.6084/m9.figshare.16786857.v1,"Ooi, Wen Fong",NA,NA,Genome Institute of Singapore,https://ror.org/05k8wg936,ROR,Ooi,Wen Fong,196,3,1,NA
10.6084/m9.figshare.16786857.v1,"Xu, Chang",NA,NA,National University of Singapore,https://ror.org/01tgyzw49,ROR,Xu,Chang,196,4,1,NA
10.6084/m9.figshare.16786857.v1,"Xu, Chang",NA,NA,Duke NUS Graduate Medical School,https://ror.org/02j1m6098,ROR,Xu,Chang,196,4,2,NA
10.6084/m9.figshare.16786857.v1,"Xing, Manjie",NA,NA,Genome Institute of Singapore,https://ror.org/05k8wg936,ROR,Xing,Manjie,196,5,1,NA
10.6084/m9.figshare.16786857.v1,"Xing, Manjie",NA,NA,Duke NUS Graduate Medical School,https://ror.org/02j1m6098,ROR,Xing,Manjie,196,5,2,NA
10.6084/m9.figshare.16786857.v1,"Padmanabhan, Nisha",NA,NA,Duke NUS Graduate Medical School,https://ror.org/02j1m6098,ROR,Padmanabhan,Nisha,196,6,1,NA
10.6084/m9.figshare.16786857.v1,"Huang, Kie Kyon",NA,NA,Duke NUS Graduate Medical School,https://ror.org/02j1m6098,ROR,Huang,Kie Kyon,196,7,1,NA
10.6084/m9.figshare.16786857.v1,"Ma, Lijia",NA,NA,University of Chicago,https://ror.org/024mw5h28,ROR,Ma,Lijia,196,8,1,NA
10.6084/m9.figshare.16786857.v1,"Ray, Mohana",NA,NA,University of Chicago,https://ror.org/024mw5h28,ROR,Ray,Mohana,196,9,1,NA
10.6084/m9.figshare.16786857.v1,"Guo, Yu Amanda",NA,NA,Genome Institute of Singapore,https://ror.org/05k8wg936,ROR,Guo,Yu Amanda,196,10,1,NA
10.6084/m9.figshare.16786857.v1,"Sim, Ngak Leng",NA,NA,Genome Institute of Singapore,https://ror.org/05k8wg936,ROR,Sim,Ngak Leng,196,11,1,NA
10.6084/m9.figshare.16786857.v1,"Anene-Nzelu, Chukwuemeka George",NA,NA,University of Montreal,https://ror.org/0161xgx34,ROR,Anene-Nzelu,Chukwuemeka George,196,12,1,NA
10.6084/m9.figshare.16786857.v1,"Anene-Nzelu, Chukwuemeka George",NA,NA,National University Health System,https://ror.org/05tjjsh18,ROR,Anene-Nzelu,Chukwuemeka George,196,12,2,NA
10.6084/m9.figshare.16786857.v1,"Anene-Nzelu, Chukwuemeka George",NA,NA,Genome Institute of Singapore,https://ror.org/05k8wg936,ROR,Anene-Nzelu,Chukwuemeka George,196,12,3,NA
10.6084/m9.figshare.16786857.v1,"Anene-Nzelu, Chukwuemeka George",NA,NA,Montreal Heart Institute,https://ror.org/03vs03g62,ROR,Anene-Nzelu,Chukwuemeka George,196,12,4,NA
10.6084/m9.figshare.16786857.v1,"Chang, Mei Mei",NA,NA,Genome Institute of Singapore,https://ror.org/05k8wg936,ROR,Chang,Mei Mei,196,13,1,NA
10.6084/m9.figshare.16786857.v1,"Razavi-Mohseni, Milad",NA,NA,Johns Hopkins University,https://ror.org/00za53h95,ROR,Razavi-Mohseni,Milad,196,14,1,NA
10.6084/m9.figshare.16786857.v1,"Beer, Michael A.",NA,NA,Johns Hopkins University,https://ror.org/00za53h95,ROR,Beer,Michael A.,196,15,1,NA
10.6084/m9.figshare.16786857.v1,"Foo, Roger Sik Yin",NA,NA,National University Health System,https://ror.org/05tjjsh18,ROR,Foo,Roger Sik Yin,196,16,1,NA
10.6084/m9.figshare.16786857.v1,"Foo, Roger Sik Yin",NA,NA,Genome Institute of Singapore,https://ror.org/05k8wg936,ROR,Foo,Roger Sik Yin,196,16,2,NA
10.6084/m9.figshare.16786857.v1,"Sundar, Raghav",NA,NA,National University Hospital,https://ror.org/04fp9fm22,ROR,Sundar,Raghav,196,17,1,NA
10.6084/m9.figshare.16786857.v1,"Sundar, Raghav",NA,NA,Duke NUS Graduate Medical School,https://ror.org/02j1m6098,ROR,Sundar,Raghav,196,17,2,NA
10.6084/m9.figshare.16786857.v1,"Chan, Yiong Huak",NA,NA,National University of Singapore,https://ror.org/01tgyzw49,ROR,Chan,Yiong Huak,196,18,1,NA
10.6084/m9.figshare.16786857.v1,"Tan, Angie Lay Keng",NA,NA,Duke NUS Graduate Medical School,https://ror.org/02j1m6098,ROR,Tan,Angie Lay Keng,196,19,1,NA
10.6084/m9.figshare.16786857.v1,"Ong, Xuewen",NA,NA,Duke NUS Graduate Medical School,https://ror.org/02j1m6098,ROR,Ong,Xuewen,196,20,1,NA
10.6084/m9.figshare.16786857.v1,"Skanderup, Anders Jacobsen",NA,NA,Genome Institute of Singapore,https://ror.org/05k8wg936,ROR,Skanderup,Anders Jacobsen,196,21,1,NA
10.6084/m9.figshare.16786857.v1,"White, Kevin P.",NA,NA,University of Chicago,https://ror.org/024mw5h28,ROR,White,Kevin P.,196,22,1,NA
10.6084/m9.figshare.16786857.v1,"White, Kevin P.",NA,NA,Tempus Labs (United States),https://www.grid.ac/grid.511425.6,GRID,White,Kevin P.,196,22,2,NA
10.6084/m9.figshare.16786857.v1,"Jha, Sudhakar",NA,NA,National University of Singapore,https://ror.org/01tgyzw49,ROR,Jha,Sudhakar,196,23,1,NA
10.6084/m9.figshare.16786857.v1,"Jha, Sudhakar",NA,NA,Oklahoma State University,https://ror.org/01g9vbr38,ROR,Jha,Sudhakar,196,23,2,NA
10.6084/m9.figshare.16786857.v1,"Tan, Patrick",0000-0002-0179-8048,ORCID,Genome Institute of Singapore,https://ror.org/05k8wg936,ROR,Tan,Patrick,196,24,1,1
10.6084/m9.figshare.16786857.v1,"Tan, Patrick",0000-0002-0179-8048,ORCID,National Heart Centre Singapore,https://ror.org/04f8k9513,ROR,Tan,Patrick,196,24,2,1
10.6084/m9.figshare.16786857.v1,"Tan, Patrick",0000-0002-0179-8048,ORCID,National University of Singapore,https://ror.org/01tgyzw49,ROR,Tan,Patrick,196,24,3,1
10.6084/m9.figshare.16786857.v1,"Tan, Patrick",0000-0002-0179-8048,ORCID,Duke NUS Graduate Medical School,https://ror.org/02j1m6098,ROR,Tan,Patrick,196,24,4,1
10.5281/zenodo.10570541,"Gustavo, Britto Hupsel de Azevedo",0000-0001-8227-1338,ORCID,Oklahoma State University,https://ror.org/01g9vbr38,ROR,Gustavo,Britto Hupsel de Azevedo,197,1,1,1
10.5281/zenodo.10570541,"Avery, Alyssa",0000-0003-0809-7305,ORCID,Oklahoma State University,https://ror.org/01g9vbr38,ROR,Avery,Alyssa,197,2,1,1
10.5281/zenodo.10570541,"Revard, Braydon",NA,NA,Oklahoma State University,https://ror.org/01g9vbr38,ROR,Revard,Braydon,197,3,1,NA
10.5281/zenodo.10570541,"Landolt, Scott",NA,NA,National Center for Atmospheric Research,https://ror.org/05cvfcr44,ROR,Landolt,Scott,197,4,1,NA
10.5281/zenodo.10570541,"DiVito, Stephanie",0000-0003-0585-2352,ORCID,Federal Aviation Administration,https://ror.org/05q0y0j38,ROR,DiVito,Stephanie,197,5,1,1
10.5281/zenodo.10570541,"Schvartzman, David",0000-0002-7490-4809,ORCID,University of Oklahoma,https://ror.org/02aqsxs83,ROR,Schvartzman,David,197,6,1,1
10.5281/zenodo.10570541,"Jacob, Jamey",0000-0002-3376-503X,ORCID,Oklahoma State University,https://ror.org/01g9vbr38,ROR,Jacob,Jamey,197,7,1,1
10.5281/zenodo.10553162,"Gustavo, Britto Hupsel de Azevedo",0000-0001-8227-1338,ORCID,Oklahoma State University,https://ror.org/01g9vbr38,ROR,Gustavo,Britto Hupsel de Azevedo,198,1,1,1
10.5281/zenodo.10553162,"Avery, Alyssa",0000-0003-0809-7305,ORCID,Oklahoma State University,https://ror.org/01g9vbr38,ROR,Avery,Alyssa,198,2,1,1
10.5281/zenodo.10553162,"Revard, Braydon",NA,NA,Oklahoma State University,https://ror.org/01g9vbr38,ROR,Revard,Braydon,198,3,1,NA
10.5281/zenodo.10553162,"Landolt, Scott",NA,NA,National Center for Atmospheric Research,https://ror.org/05cvfcr44,ROR,Landolt,Scott,198,4,1,NA
10.5281/zenodo.10553162,"DiVito, Stephanie",0000-0003-0585-2352,ORCID,Federal Aviation Administration,https://ror.org/05q0y0j38,ROR,DiVito,Stephanie,198,5,1,1
10.5281/zenodo.10553162,"Schvartzman, David",0000-0002-7490-4809,ORCID,University of Oklahoma,https://ror.org/02aqsxs83,ROR,Schvartzman,David,198,6,1,1
10.5281/zenodo.10553162,"Jacob, Jamey",0000-0002-3376-503X,ORCID,Oklahoma State University,https://ror.org/01g9vbr38,ROR,Jacob,Jamey,198,7,1,1
10.5281/zenodo.10553163,"Gustavo, Britto Hupsel de Azevedo",0000-0001-8227-1338,ORCID,Oklahoma State University,https://ror.org/01g9vbr38,ROR,Gustavo,Britto Hupsel de Azevedo,199,1,1,1
10.5281/zenodo.10553163,"Avery, Alyssa",0000-0003-0809-7305,ORCID,Oklahoma State University,https://ror.org/01g9vbr38,ROR,Avery,Alyssa,199,2,1,1
10.5281/zenodo.10553163,"Revard, Braydon",NA,NA,Oklahoma State University,https://ror.org/01g9vbr38,ROR,Revard,Braydon,199,3,1,NA
10.5281/zenodo.10553163,"Landolt, Scott",NA,NA,National Center for Atmospheric Research,https://ror.org/05cvfcr44,ROR,Landolt,Scott,199,4,1,NA
10.5281/zenodo.10553163,"DiVito, Stephanie",0000-0003-0585-2352,ORCID,Federal Aviation Administration,https://ror.org/05q0y0j38,ROR,DiVito,Stephanie,199,5,1,1
10.5281/zenodo.10553163,"Schvartzman, David",0000-0002-7490-4809,ORCID,University of Oklahoma,https://ror.org/02aqsxs83,ROR,Schvartzman,David,199,6,1,1
10.5281/zenodo.10553163,"Jacob, Jamey",0000-0002-3376-503X,ORCID,Oklahoma State University,https://ror.org/01g9vbr38,ROR,Jacob,Jamey,199,7,1,1
